ChEMBL ID,Name,Synonyms,Type,Max Phase,Molecular Weight,Targets,Bioactivities,AlogP,Polar Surface Area,HBA,HBD,#RO5 Violations,#Rotatable Bonds,Passes Ro3,QED Weighted,CX Acidic pKa,CX Basic pKa,CX LogP,CX LogD,Aromatic Rings,Structure Type,Inorganic Flag,Heavy Atoms,HBA (Lipinski),HBD (Lipinski),#RO5 Violations (Lipinski),Molecular Weight (Monoisotopic),Np Likeness Score,Molecular Species,Molecular Formula,Smiles,Inchi Key
CHEMBL496,HEXACHLOROPHENE,'GERMA-MEDICA ''MG'''|E-Z SCRUB|Gamophen|Germa-medica|Germa-medica 'mg'|HEXA-GERM|HEXACHLOROPHENE|HEXASCRUB|Hexachlorophene|PHISO-SCRUB|PRE-OP II|Phisohex|Pre-op|SCRUBTEAM SURGICAL SPONGEBRUSH|SEPTI-SOFT|SOY-DOME|Septisol|Turgex,Small molecule,4,406.91,240,1085,6.61,40.46,2,2,1,2,N,0.55,5.15,None,7.08,4.65,2,MOL,0,21,2,2,1,403.8499,-0.01,ACID,C13H6Cl6O2,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,ACGUYXCXAPNIKK-UHFFFAOYSA-N
CHEMBL2068725,IPODATE CALCIUM,CALCIUM IOPODATE|CALCIUM IPODATE|IOPODATE CALCIUM|IPODATE CALCIUM|IPODATE CALCIUM SALT|Ipodate calcium|Oragrafin Calcium,Small molecule,4,1233.98,,,3.74,52.9,2,1,1,5,N,0.32,1.99,4.16,3.4,1,1,MOL,0,19,4,1,1,597.8111,-0.31,ACID,C24H24CaI6N4O4,CN(C)/C=N/c1c(I)cc(I)c(CCC(=O)[O-])c1I.CN(C)/C=N/c1c(I)cc(I)c(CCC(=O)[O-])c1I.[Ca+2],HVZGHKKROPCBDE-HZIJXFFPSA-L
CHEMBL5095050,FINGOLIMOD LAURYL SULFATE,FINGOLIMOD LAURYL SULFATE|TASCENSO|TASCENSO ODT,Small molecule,4,573.88,,,3.2,66.48,3,3,0,12,N,0.52,None,9.38,4.06,2.12,1,MOL,0,22,3,4,0,307.2511,0.66,BASE,C31H59NO6S,CCCCCCCCCCCCOS(=O)(=O)O.CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,XTLZVNMZICNQBB-UHFFFAOYSA-N
CHEMBL1200368,BENTIROMIDE,BENTIROMIDE|BTPABA PFT|BTPABA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1909055,COBALTOUS CHLORIDE,COBALT CHLORIDE|COBALT CHLORIDE (COCL2)|COBALT DICHLORIDE (COCL2)|COBALTOUS DICHLORIDE|COBALTUM MURIATICUM|NSC-51149,Small molecule,4,129.84,106,480,None,None,None,None,None,None,None,None,None,None,None,None,None,NONE,1,None,None,None,None,128.8709,None,None,Cl2Co,,
CHEMBL1316,CARPROFEN,CARPROFEN|CARPROFEN FOR VETERINARY USE|NSC-297935|RO 20-5720/000|Rimadyl|Ro-20-5720-000,Small molecule,4,273.72,33,96,4.16,53.09,1,2,0,2,N,0.74,4.42,None,3.88,1,3,MOL,0,19,3,2,0,273.0557,-0.08,ACID,C15H12ClNO2,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,PUXBGTOOZJQSKH-UHFFFAOYSA-N
CHEMBL590540,CYSTINE,CYSTINE|CYSTINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2360580,BUCLIZINE HYDROCHLORIDE,APHILAN|BUCLADIN-S|BUCLINA|BUCLIZINE DIHYDROCHLORIDE|BUCLIZINE HCL|BUCLIZINE HYDROCHLORIDE|BUCLODIN|Bucladin|EQUIVERT|LONGIFENE|NSC-25141|SOFTRAN|UCB 4445|UCB-4445,Small molecule,4,505.96,2,4,6.54,6.48,2,0,1,5,N,0.45,None,7.6,7.42,7.01,3,MOL,0,31,2,0,1,432.2332,-1.32,NEUTRAL,C28H35Cl3N2,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1.Cl.Cl,SDBHDSZKNVDKNU-UHFFFAOYSA-N
CHEMBL1652,AMBENONIUM,AMBENONIUM|AMBENONIUM CATION|AMBENONIUM ION|Ambenonium,Small molecule,4,537.58,14,31,4.64,58.2,2,2,1,14,N,0.27,11.48,None,-3.63,-3.63,2,MOL,0,36,6,2,1,536.2674,-0.5,NEUTRAL,C28H42Cl2N4O2+2,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,OMHBPUNFVFNHJK-UHFFFAOYSA-P
CHEMBL2068237,CISPLATIN,,Small molecule,4,298.03,2,5,None,None,None,None,None,None,None,None,None,None,None,None,None,NONE,1,None,None,None,None,296.9399,None,None,H4Cl2N2Pt,,
CHEMBL1627367,FLUOROESTRADIOL,16.ALPHA.-FLUOROESTRADIOL|FLUOROESTRADIOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1098319,MESNA,D 7093|MESNA|Mesnex,Small molecule,4,142.2,1,2,-0.2,54.37,3,2,0,2,Y,0.41,-1.16,None,-0.4,-2.78,0,MOL,0,7,3,1,0,141.9758,0.01,ACID,C2H6O3S2,O=S(=O)(O)CCS,ZNEWHQLOPFWXOF-UHFFFAOYSA-N
CHEMBL1740659,FURSULTIAMINE,ALIARON F|ALINAMIN-F|FURSULTIAMIN|FURSULTIAMINE|FURSULTIAMINE HYDROCHLORIDE|JUDOLOR|TTFD,Small molecule,4,398.55,3,7,2.5,101.57,8,2,0,10,N,0.46,None,6.26,-0.47,-0.5,1,MOL,0,26,7,3,0,398.1446,0.49,NEUTRAL,C17H26N4O3S2,C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,JTLXCMOFVBXEKD-FOWTUZBSSA-N
CHEMBL620,CLIDINIUM,CLIDINIUM CATION|CLIDINIUM ION|Clidinium,Small molecule,4,352.45,2,6,2.7,46.53,3,1,0,4,N,0.68,11.05,None,-1.08,-1.08,2,MOL,0,26,4,1,0,352.1907,0.4,NEUTRAL,C22H26NO3+,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,HOOSGZJRQIVJSZ-UHFFFAOYSA-N
CHEMBL2110771,AMBUTONIUM,AMBUTONIUM CATION|AMBUTONIUM ION,Small molecule,4,311.45,1,2,2.94,43.09,1,1,0,7,N,0.79,None,None,-1.05,-1.05,2,MOL,0,23,3,2,0,311.2118,0.03,NEUTRAL,C20H27N2O+,CC[N+](C)(C)CCC(C(N)=O)(c1ccccc1)c1ccccc1,KFZMXOLSYABOSE-UHFFFAOYSA-O
CHEMBL1201233,METHYLDOPATE,METHYLDOPATE|Methyldopate,Small molecule,4,239.27,1,2,0.92,92.78,5,3,0,4,N,0.54,9.29,7.22,1.41,1.18,1,MOL,0,17,5,4,0,239.1158,0.63,NEUTRAL,C12H17NO4,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1,SVEBYYWCXTVYCR-LBPRGKRZSA-N
CHEMBL53,APOMORPHINE,6A.BETA.-APORPHINE-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL288470,AMINOPYRINE,4-DIMETHYLAMINOANTIPYRINE|AMIDAZOPHENE|AMIDOPYRAZOLINE|AMIDOPYRINE|AMINOPHENAZONE|AMINOPYRINE|Aminopyrine|BRUFANEUXOL|DEREUMA|FEBRON|ITAMIDONE|MAMALLET A|NETSUSARIN|NSC-4993,Small molecule,4,231.3,38,140,1.55,30.17,4,0,0,2,N,0.78,None,3.66,1.15,1.15,2,MOL,0,17,4,0,0,231.1372,-1.31,NEUTRAL,C13H17N3O,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,RMMXTBMQSGEXHJ-UHFFFAOYSA-N
CHEMBL2105719,DACOMITINIB,DACOMITINIB|DACOMITINIB HYDRATE|DACOMITINIB MONOHYDRATE|Dacomitinib|PF-00299804|PF-00299804-03|VIZIMPRO,Small molecule,4,487.96,4,4,5.16,79.38,6,2,1,7,N,0.47,12.5,8.55,4.71,3.53,3,MOL,0,33,7,2,1,469.1681,-1.61,BASE,C24H27ClFN5O3,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1.O,BSPLGGCPNTZPIH-IPZCTEOASA-N
CHEMBL1201216,DAPIPRAZOLE,DAPIPRAZOLE|Dapiprazole,Small molecule,4,325.46,107,283,2.29,37.19,5,0,0,4,N,0.86,None,7.64,2.42,1.98,2,MOL,0,24,5,0,0,325.2266,-2.1,NEUTRAL,C19H27N5,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,RFWZESUMWJKKRN-UHFFFAOYSA-N
CHEMBL2108334,EPTACOG ALFA (ACTIVATED),EPTACOG ALFA (ACTIVATED)|EPTACOG BETA (ACTIVATED)|LR-769|LR769,Protein,4,,,,,,,,,,,,,,,,,NONE,0,,,,,,,,,,
CHEMBL923,RISEDRONIC ACID,Actonel|M05BA07|NE-58095|RIDRON|RISEDRONATE|RISEDRONIC ACID|Risedronate,Small molecule,4,283.11,155,496,-0.37,148.18,4,5,0,4,N,0.47,0.68,4.91,-3.32,-6.73,1,MOL,0,17,8,5,0,283.0011,-0.19,ACID,C7H11NO7P2,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,IIDJRNMFWXDHID-UHFFFAOYSA-N
CHEMBL617,CEPHALOTHIN,CEFALOTIN|Cephalothin|Seffin,Small molecule,4,396.45,157,2692,0.59,113.01,7,2,0,6,N,0.53,3.43,None,0.02,-3.38,1,MOL,0,26,8,2,0,396.045,-0.37,ACID,C16H16N2O6S2,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,XIURVHNZVLADCM-IUODEOHRSA-N
CHEMBL231884,DIOSMIN,BAROSMIN|BUCHU RESIN|DAFLON|DIOSMETIN 7-RUTINOSIDE|DIOSMIN|DIOSVEN|DIOVEN|DIOVENOR|FLEBAVEN|FLEBAVENA|FLEBOSMIL|FLEBOSTEN|HEMERVEN|HESPERIDIN|INSUVEN|LITOSMIL|NSC-758417|TOVENE|VARINON|VEN-DETREX|VENOSMINE,Small molecule,4,608.55,40,105,-1.09,238.2,15,8,3,7,N,0.16,7.31,None,-0.44,-0.79,3,MOL,0,43,15,8,3,608.1741,1.78,NEUTRAL,C28H32O15,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,GZSOSUNBTXMUFQ-YFAPSIMESA-N
CHEMBL1200661,UNOPROSTONE ISOPROPYL,ISOPROPYL UNOPROSTONE|RESCULA|UF-021|UNOPROSTONE ISOPROPYL|UNOPROSTONE ISOPROPYL ESTER|Unoprostone Isopropyl|Unoprostone isopropyl,Small molecule,4,424.62,7,9,5.12,83.83,5,2,1,16,N,0.2,None,None,4.83,4.83,0,MOL,0,30,5,2,1,424.3189,1.24,NEUTRAL,C25H44O5,CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O,XXUPXHKCPIKWLR-JHUOEJJVSA-N
CHEMBL1200468,MALATHION,8059HC|Cythion|DERBAC-M|ENT 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1187833,UMECLIDINIUM,GSK-573719|GSK573719|UMECLIDINIUM|UMECLIDINIUM CATION|UMECLIDINIUM ION,Small molecule,4,428.6,,,5.14,29.46,2,1,1,8,N,0.4,13.04,None,0.68,0.68,3,MOL,0,32,3,1,1,428.2584,-0.04,NEUTRAL,C29H34NO2+,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,FVTWTVQXNAJTQP-UHFFFAOYSA-N
CHEMBL4298209,BELANTAMAB MAFODOTIN,BELANTAMAB MAFODOTIN|BELANTAMAB MAFODOTIN BLMF|BELANTAMAB MAFODOTIN-BLMF|Blenrep|GSK-2857916|GSK2857916,Antibody,4,,,,,,,,,,,,,,,,,NONE,0,,,,,,,,,,
CHEMBL1708,PAROXETINE HYDROCHLORIDE,NSC-758654|PAROXETINE HYDROCHLORIDE|PAROXETINE HYDROCHLORIDE ANHYDROUS|PAXIL CR|Paroxetine Hydrochloride|Paxil|SEROXAT,Small molecule,4,365.83,55,103,3.33,39.72,4,1,0,4,N,0.93,None,9.77,3.15,0.83,2,MOL,0,24,4,1,0,329.1427,-0.12,BASE,C19H21ClFNO3,Cl.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,GELRVIPPMNMYGS-RVXRQPKJSA-N
CHEMBL2105756,TIVOZANIB HYDROCHLORIDE,AV-951|FOTIVDA|TIVOZANIB HYDROCHLORIDE|TIVOZANIB HYDROCHLORIDE MONOHYDRATE,Small molecule,4,509.35,,,5.64,107.74,7,2,1,6,N,0.39,8.27,5.89,4.22,4.16,4,MOL,0,32,9,2,1,454.1044,-1.57,NEUTRAL,C22H22Cl2N4O6,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC.Cl.O,RQXMKRRBJITKRN-UHFFFAOYSA-N
CHEMBL55,PENTAMIDINE,GNF-Pf-3680|MB 800 FREE BASE|MB 800 [AS ISETHIONATE]|MB-800|MB-800 (AS ISETHIONATE)|MB-800 FREE BASE|MP-601205|NSC-9921|Nebupent [as isethionate]|PENTACARINAT|PENTAM 300|PENTAMIDINE|PENTAMIDINE ISETIONATE|Pentacarinat [as isethionate]|Pentam 300 [as isethionate]|Pentamidine|RP 2512 FREE BASE|RP 2512 [AS ISETHIONATE)|RP-2512|RP-2512 FREE BASE,Small molecule,4,340.43,290,2185,2.88,118.2,4,4,0,10,N,0.3,None,12.13,2.32,-2.5,2,MOL,0,25,6,6,1,340.1899,-0.14,BASE,C19H24N4O2,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,XDRYMKDFEDOLFX-UHFFFAOYSA-N
CHEMBL4298184,MAFTIVIMAB,MAFTIVIMAB|MAFTIVIMAB-EBGN|REGN-3479|REGN3479,Antibody,4,,,,,,,,,,,,,,,,,NONE,0,,,,,,,,,,
CHEMBL1200480,OCTREOTIDE ACETATE,BYNFEZIA PEN|MYCAPSSA|OCTREOLIN|OCTREOTIDE (AS ACETATE)|OCTREOTIDE ACETATE|OCTREOTIDE ACETATE (PRESERVATIVE FREE)|OCTREOTIDE ACETATE PRESERVATIVE FREE|SANDOSTATIN LAR|SMS 201-995 AC|SMS-201-995 AC|SMS-201995-AC|Sandostatin,Protein,4,1079.31,6,7,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,0,None,None,None,None,1018.4405,None,None,C51H70N10O12S2,CC(=O)O.C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O,XQEJFZYLWPSJOV-XJQYZYIXSA-N
CHEMBL14,CARBACHOL,CARBACHOL|CARBACHOL CHLORIDE|CARBACHOLINE CHLORIDE|CARBAMOYLCHOLINE CHLORIDE|CARBASTAT|Carbachol|Carbacholine chloride|DORYL|MIOSTAT|NSC-32865,Small molecule,4,182.65,156,1314,-0.21,52.32,2,1,0,3,Y,0.56,None,None,-4.55,-4.55,0,MOL,0,10,4,2,0,147.1128,1,NEUTRAL,C6H15ClN2O2,C[N+](C)(C)CCOC(N)=O.[Cl-],AIXAANGOTKPUOY-UHFFFAOYSA-N
CHEMBL1201301,MANGAFODIPIR,MANGAFODIPIR,Small molecule,4,691.38,1,14,None,None,None,None,None,None,None,None,None,None,None,None,None,NONE,0,None,None,None,None,691.0614,None,None,C22H30MnN4O14P2,,
CHEMBL661,ALPRAZOLAM,ALPRAZOLAM|ALPRAZOLAM CIV|NSC-760140|Niravam|U 31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1201185,LANREOTIDE,ANGIOPEPTIN|LANREOTIDE|SOMATULINE AUTOGEL|SOMATULINE LA,Protein,4,1096.35,8,42,None,None,None,None,None,None,None,None,None,None,None,None,None,BOTH,0,None,None,None,None,1095.467,None,None,C54H69N11O10S2,CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccc3ccccc3c2)CSSC[C@@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC1=O,PUDHBTGHUJUUFI-SCTWWAJVSA-N
CHEMBL584,NELFINAVIR,NELFINAVIR|NSC-747167|Nelfinavir|Viracept,Small molecule,4,567.8,158,922,4.75,101.9,6,4,1,9,N,0.33,9.32,8.18,4.72,4.09,2,MOL,0,40,7,4,1,567.3131,-0.09,NEUTRAL,C32H45N3O4S,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,QAGYKUNXZHXKMR-HKWSIXNMSA-N
CHEMBL3989559,PANTOPRAZOLE SODIUM,CONTROLOC CONTROL|PANTOPRAZOLE (AS SODIUM)|PANTOPRAZOLE SODIUM|PANTOPRAZOLE SODIUM HYDRATE|PANTOPRAZOLE SODIUM SESQUIHYDRATE|PANTOZOL CONTROL|PROTONIX IV|Protonix|SOMAC CONTROL,Small molecule,4,423.37,2,2,2.88,92.32,6,1,0,7,N,0.63,9.54,3.55,2.18,2.17,3,MOL,0,26,7,1,0,383.0751,-0.88,NEUTRAL,C16H16F2N3NaO5S,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[n-]2)c1OC.O.[Na+],CGJRLPRCWSHOFU-UHFFFAOYSA-N
CHEMBL751,BROMFENAC SODIUM,AHR-10282B|BROMDAY|BROMFENAC MONOSODIUM SALT|BROMFENAC MONOSODIUM SALT SESQUIHYDRATE|BROMFENAC SODIUM|BROMFENAC SODIUM ANHYDROUS|BROMFENAC SODIUM HYDRATE|BROMFENAC SODIUM SESQUIHYDRATE|BROMSITE|Bromfenac sodium|PROLENSA|Xibrom,Small molecule,4,356.15,6,16,2.89,80.39,3,2,0,4,N,0.67,3.81,1.59,3.66,0.4,2,MOL,0,20,4,3,0,333.0001,-0.41,ACID,C15H11BrNNaO3,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1.[Na+],HZFGMQJYAFHESD-UHFFFAOYSA-M
CHEMBL1200649,QUINUPRISTIN,QUINUPRISTIN|RP 57669|RP-57669,Small molecule,4,1022.24,6,34,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,0,None,None,None,None,1021.4732,None,None,C53H67N9O10S,CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2CC(=O)[C@H](CS[C@@H]3CN4CCC3CC4)CN2C(=O)[C@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@@H]2CCCN2C1=O,WTHRRGMBUAHGNI-LCYNINFDSA-N
CHEMBL1201828,ECULIZUMAB,5G1.1|ABP-959|ALEXION|ECULIZUMAB|ELIZARIA|H5G1-1|H5G1.1|H5G1.1VHC+H5G1.1VLC|H5G11|SOLIRIS,Antibody,4,,,,,,,,,,,,,,,,,SEQ,0,,,,,,,,,,
CHEMBL567597,ARTEMISININ,(+)-Artemisinin|ARTEMISININ|ARTEMISININUM|Artemisin|GNF-PF-5341|HUANGHUAHAOSU|NSC-369397|QING HAU SAU,Small molecule,4,282.34,219,2158,2.39,53.99,5,0,0,0,N,0.5,None,None,3.11,3.11,0,MOL,0,20,5,0,0,282.1467,3.84,NEUTRAL,C15H22O5,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4,BLUAFEHZUWYNDE-DKGJTOOQSA-N
CHEMBL420,GUANABENZ,GUANABENZ|Guanabenz|NSC-68982|WY-8678,Small molecule,4,231.09,147,371,1.81,74.26,2,3,0,2,N,0.41,None,8.18,2.18,1.34,1,MOL,0,14,4,4,0,230.0126,-1.54,NEUTRAL,C8H8Cl2N4,N=C(N)N/N=C/c1c(Cl)cccc1Cl,WDZVGELJXXEGPV-YIXHJXPBSA-N
CHEMBL542541,HYDRALAZINE HYDROCHLORIDE,APRESSINUM|Apresoline|Dralzine|HYDRALAZINE HCL|HYDRALAZINE HYDROCHLORIDE|HYDRALAZINI HYDROCHLORIDUM|MC-1101|NSC-89394,Small molecule,4,196.64,33,111,0.92,63.83,4,2,0,1,N,0.48,None,8.88,0.75,-0.73,2,MOL,0,12,4,3,0,160.0749,-1.58,BASE,C8H9ClN4,Cl.NNc1nncc2ccccc12,ZUXNZUWOTSUBMN-UHFFFAOYSA-N
CHEMBL3989715,MUPIROCIN CALCIUM,BRL 4910F|BRL-4910F|Bactroban|CALCIUM MUPIROCIN|CALCIUM MUPIROCIN DIHYDRATE|CALCIUM PSEUDOMONATE|MUPIROCIN|MUPIROCIN CALCIUM|MUPIROCIN CALCIUM ANHYDROUS|MUPIROCIN CALCIUM DIHYDRATE|MUPIROCIN CALCIUM HYDRATE,Small molecule,4,1075.35,,,2.59,146.05,8,4,1,16,N,0.11,4.83,None,2.45,-0.07,0,MOL,0,35,9,4,1,500.2985,1.7,ACID,C52H90CaO20,C/C(=C\C(=O)OCCCCCCCCC(=O)[O-])C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O.C/C(=C\C(=O)OCCCCCCCCC(=O)[O-])C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O.O.O.[Ca+2],DDHVILIIHBIMQU-YJGQQKNPSA-L
CHEMBL1742423,BILASTINE,BILASTINE|ILAXTEN,Small molecule,4,463.62,3,9,4.86,67.59,5,1,0,10,N,0.44,4.04,9.41,2.41,2.42,3,MOL,0,34,6,1,0,463.2835,-1.24,ZWITTERION,C28H37N3O3,CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21,ACCMWZWAEFYUGZ-UHFFFAOYSA-N
CHEMBL404849,SULOCTIDIL,BEMPERIL|CEREBRO|CIRCLETON|CP-556S|DULASI|DULOCTIL|EUVASAL|FLUVERSIN|FLUVISCO|HEMOANTIN|IANGENE|LOCTIDON|LOCTON|MJF 12637|MJF-12637|OCTAMET|POLIVASAL|SUDIL|SULOCTIDIL|SULOCTON|SULODENE,Small molecule,4,337.57,23,66,5.56,32.26,3,2,1,12,N,0.39,13.87,9.76,5.61,3.31,1,MOL,0,23,2,2,1,337.2439,-0.45,BASE,C20H35NOS,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,BFCDFTHTSVTWOG-UHFFFAOYSA-N
CHEMBL1200370,BENZOYL PEROXIDE,ACETOXYL 2.5|ACETOXYL 5|ACNECIDE|ACNECIDE 10|ACNEGEL|ACNEGEL FTE|ACNIDAZIL|ANHYDROUS BENZOYL PEROXIDE|Acne-Aid Cream|BENOXYL 10|BENOXYL 20|BENOXYL 5|BENZAGEL 10|BENZAGEL 5|BENZAMYCIN|BENZOYL PEROXIDE|BENZOYL PEROXIDE ANHYDROUS|BENZOYL SUPEROXIDE|BENZOYLIS PEROXIDUM CUM AQUA|Benoxyl|Benzac|Benzac W|Brevoxyl|CLEARASIL MAX 10|Clear By Design|DERMOXYL|DRY CLEAR|Dry and Clear|E-928|E928|EPSOLAY|Epi-Clear|Fostex BPO Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL71752,VINPOCETINE,APOVINCAMINIC ACID ETHYL ESTER|AY-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL170,QUININE,(8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL626,NAFTIFINE,AW-105-843|NAFT-500|NAFTIFINE|Naftifine,Small molecule,4,287.41,21,151,4.99,3.24,1,0,0,5,N,0.64,None,8.99,5.24,3.64,3,MOL,0,22,1,0,0,287.1674,-0.56,BASE,C21H21N,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,OZGNYLLQHRPOBR-DHZHZOJOSA-N
CHEMBL239243,TAURINE,AMINOETHYLSULFONIC ACID|ETHANESULFONIC ACID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1201864,DIENOGEST,DIENOGEST|Endometrion|M 18575|M-18575|MJR-35|STS 557|STS-557|ZK 37659|ZK-37659,Small molecule,4,311.42,3,8,3.84,61.09,3,1,0,1,N,0.8,13.78,None,2.31,2.31,0,MOL,0,23,3,1,0,311.1885,2.09,NEUTRAL,C20H25NO2,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,AZFLJNIPTRTECV-FUMNGEBKSA-N
CHEMBL1523964,EPHEDRINE SULFATE,AKOVAZ|CORPHEDRA|EMERPHED|EPHEDRINE SULFATE|EPHEDRINE SULPHATE|EPHEDRINI SULFAS|EXPANSYL|FRANOL PLUS|FRANOL-PLUS|Isofedrol,Small molecule,4,428.55,26,40,1.33,32.26,2,2,0,3,Y,0.71,13.89,9.52,1.32,-0.78,1,MOL,0,12,2,2,0,165.1154,0.43,BASE,C20H32N2O6S,CN[C@@H](C)[C@H](O)c1ccccc1.CN[C@@H](C)[C@H](O)c1ccccc1.O=S(=O)(O)O,CAVQBDOACNULDN-KHFUBBAMSA-N
CHEMBL1870768,DIMETHINDENE MALEATE,DIMETHINDENE MALEATE|DIMETHPYRINDENE MALEATE|DIMETINDENE MALEATE|FENOSTIL|Forhistal Maleate|NSC-107677|SU-6518,Small molecule,4,408.5,14,14,4.15,16.13,2,0,0,5,N,0.82,None,9.7,3.74,1.46,2,MOL,0,22,2,0,0,292.1939,-0.3,BASE,C24H28N2O4,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1.O=C(O)/C=C\C(=O)O,SWECWXGUJQLXJF-BTJKTKAUSA-N
CHEMBL4297573,TAGRAXOFUSP,DT-3881L3|DT388IL3|Elzonris|MOLECULE-129|Molecule 129|SL-401|TAGRAXOFUSP|TAGRAXOFUSP ERZS|TAGRAXOFUSP-ERZS,Protein,4,,,,,,,,,,,,,,,,,NONE,0,,,,,,,,,,
CHEMBL1208,CINOXACIN,64716|CINOXACIN|Cinobac|NSC-304467,Small molecule,4,262.22,38,143,0.84,90.65,6,1,0,2,N,0.86,4.93,None,1.72,-0.72,2,MOL,0,19,7,1,0,262.059,-0.74,ACID,C12H10N2O5,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,VDUWPHTZYNWKRN-UHFFFAOYSA-N
CHEMBL4435170,DEUCRAVACITINIB,BMS-986165|DEUCRAVACITINIB|Sotyktu,Small molecule,4,425.47,19,97,1.73,135.95,9,3,0,7,N,0.52,11.09,3.35,2.1,2.1,3,MOL,0,31,11,3,1,422.1815,-1.33,NEUTRAL,C20H22N8O3,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,BZZKEPGENYLQSC-FIBGUPNXSA-N
